,index,type,activity,key,fromUser,beginAt,endedAt
0,205832,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-08T08:54:21.148Z,2020-08-08T08:55:35.629Z
1,205833,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-08T08:54:21.167Z,2020-08-08T08:54:22.618Z
2,205834,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-08T08:54:22.617Z,2020-08-08T08:55:35.629Z
3,205835,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
4,205836,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
5,205837,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T07:28:12.196Z,2020-08-09T07:28:26.246Z
6,205838,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T07:28:12.215Z,2020-08-09T07:28:26.246Z
7,205839,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
8,205840,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T12:26:17.952Z,2020-08-09T12:26:57.886Z
9,205841,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T12:26:18.000Z,2020-08-09T12:26:20.445Z
10,205842,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T12:26:20.445Z,2020-08-09T12:26:55.326Z
11,205843,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
12,205844,continuous,view_tab_activity,,ObjectId(5f23ed15d86cda002712e187),2020-08-09T12:26:55.326Z,2020-08-09T12:26:57.886Z
13,205845,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T01:53:10.722Z,2020-08-10T01:54:10.045Z
14,205846,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T01:53:10.765Z,2020-08-10T01:53:10.775Z
15,205847,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T01:53:10.775Z,2020-08-10T01:54:10.045Z
16,205848,discrete,view_user,5ec062518d9db90027bb2bb1,ObjectId(5f23ed15d86cda002712e187),,
17,205849,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
18,205850,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T06:33:39.361Z,2020-08-10T06:34:24.656Z
19,205851,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T06:33:39.393Z,2020-08-10T06:33:42.328Z
20,205852,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T06:33:42.328Z,2020-08-10T06:34:24.656Z
21,205853,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
22,205854,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T09:24:13.872Z,2020-08-10T09:24:31.229Z
23,205855,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T09:24:13.916Z,2020-08-10T09:24:18.687Z
24,205856,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T09:24:18.687Z,2020-08-10T09:24:31.229Z
25,205857,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T14:13:59.478Z,2020-08-10T14:14:09.898Z
26,205858,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T14:13:59.503Z,2020-08-10T14:14:01.003Z
27,205859,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T14:14:01.003Z,2020-08-10T14:14:09.898Z
28,205860,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-10T14:15:46.525Z,2020-08-10T14:15:54.246Z
29,205861,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-11T05:56:43.111Z,2020-08-11T05:57:47.712Z
30,205862,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-11T05:56:43.155Z,2020-08-11T05:57:47.712Z
31,205863,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
32,205864,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-11T16:44:12.029Z,2020-08-11T16:44:49.943Z
33,205865,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-11T16:44:12.140Z,2020-08-11T16:44:13.823Z
34,205866,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-11T16:44:13.823Z,2020-08-11T16:44:49.943Z
35,205867,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
36,205868,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T07:30:21.638Z,2020-08-12T07:30:40.322Z
37,205869,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T07:30:21.696Z,2020-08-12T07:30:40.322Z
38,205870,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
39,205871,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T08:46:29.608Z,2020-08-12T08:47:06.868Z
40,205872,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T08:46:29.653Z,2020-08-12T08:46:38.167Z
41,205873,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
42,205874,continuous,view_tab_chat,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T08:46:38.167Z,2020-08-12T08:46:39.068Z
43,205875,continuous,view_tab_activity,,ObjectId(5f23ed15d86cda002712e187),2020-08-12T08:46:39.067Z,2020-08-12T08:47:06.868Z
44,205876,discrete,view_user,5f23ed15d86cda002712e187,ObjectId(5f23ed15d86cda002712e187),,
45,205877,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-13T02:58:40.599Z,2020-08-13T03:01:15.100Z
46,205878,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-13T02:58:40.696Z,2020-08-13T03:01:15.100Z
47,205879,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
48,205880,continuous,read_article,5f16f8fa00df460026e09784,ObjectId(5f23ed15d86cda002712e187),2020-08-13T02:58:57.144Z,2020-08-13T03:01:08.698Z
49,205881,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-13T10:47:40.963Z,2020-08-13T10:47:50.265Z
50,205882,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-13T10:47:40.981Z,2020-08-13T10:47:50.265Z
51,205883,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
52,205884,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-14T02:39:43.748Z,2020-08-14T02:41:08.332Z
53,205885,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-14T02:39:44.307Z,2020-08-14T02:41:08.332Z
54,205886,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
55,205887,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-14T13:22:28.696Z,2020-08-14T13:22:36.997Z
56,205888,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-14T13:22:28.721Z,2020-08-14T13:22:36.997Z
57,205889,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
58,205890,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-18T09:40:06.099Z,2020-08-18T09:42:34.875Z
59,205891,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-18T09:40:47.774Z,2020-08-18T09:41:05.630Z
60,205892,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f23ed15d86cda002712e187),2020-08-18T09:41:01.809Z,2020-08-18T09:41:03.124Z
61,205893,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f23ed15d86cda002712e187),2020-08-18T09:41:01.924Z,2020-08-18T09:41:05.109Z
62,205894,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-18T09:41:05.629Z,2020-08-18T09:42:34.875Z
63,205895,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
64,205896,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
65,205897,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
66,205898,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
67,205899,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
68,205900,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
69,205901,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
70,205902,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
71,205903,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
72,205904,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
73,205905,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
74,205906,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
75,205907,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:26:42.780Z,2020-08-24T14:34:36.048Z
76,205908,continuous,view_tab_discover,,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:26:42.790Z,2020-08-24T14:26:47.991Z
77,205909,continuous,view_tab_portal,,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:26:47.991Z,2020-08-24T14:34:36.048Z
78,205910,discrete,view_user,5f0ee5d8d86cda002712dcb9,ObjectId(5f23ed15d86cda002712e187),,
79,205911,continuous,read_article,5f142873d56af30027770d13,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:28:10.013Z,2020-08-24T14:30:42.190Z
80,205912,continuous,read_article,5f0f1b4d337b030026652981,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:30:45.951Z,2020-08-24T14:30:53.242Z
81,205913,continuous,read_article,5f0f1b4d337b030026652981,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:31:20.246Z,2020-08-24T14:33:03.363Z
82,205914,continuous,read_article,5f0f1b4d337b030026652981,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:33:07.905Z,2020-08-24T14:33:17.540Z
83,205915,continuous,connection,,ObjectId(5f23ed15d86cda002712e187),2020-08-24T14:34:37.245Z,2020-08-24T14:35:29.131Z
84,205916,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:42:53.327Z,2020-07-31T10:42:55.816Z
85,205917,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:42:57.179Z,2020-07-31T10:43:10.787Z
86,205918,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:43:22.419Z,2020-07-31T10:49:19.605Z
87,205919,continuous,view_tab_discover,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:48:11.753Z,2020-07-31T10:49:19.605Z
88,205920,continuous,read_article,5f23ca55e1e3de00279a603d,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:48:24.257Z,2020-07-31T10:48:28.271Z
89,205921,continuous,read_article,5f21235adb9ddf0026382521,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:48:31.262Z,2020-07-31T10:48:33.041Z
90,205922,discrete,view_user,5f23f5ab31768e0026880102,ObjectId(5f23f5ab31768e0026880102),,
91,205923,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:49:22.561Z,2020-07-31T10:49:22.663Z
92,205924,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-07-31T10:49:34.609Z,2020-07-31T10:50:04.611Z
93,205925,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-08-02T12:51:42.648Z,2020-08-02T12:52:40.130Z
94,205926,continuous,view_tab_portal,,ObjectId(5f23f5ab31768e0026880102),2020-08-02T12:51:46.189Z,2020-08-02T12:52:30.241Z
95,205927,continuous,view_tab_discover,,ObjectId(5f23f5ab31768e0026880102),2020-08-02T12:52:30.241Z,2020-08-02T12:52:40.130Z
96,205928,discrete,view_user,5f23f5ab31768e0026880102,ObjectId(5f23f5ab31768e0026880102),,
97,205929,continuous,connection,,ObjectId(5f23f5ab31768e0026880102),2020-08-02T12:52:40.539Z,2020-08-02T12:52:42.392Z
98,205930,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:35:53.553Z,2020-07-31T23:36:11.121Z
99,205931,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:36:12.989Z,2020-07-31T23:36:20.328Z
100,205932,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:36:22.753Z,2020-07-31T23:46:44.497Z
101,205933,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:46:53.865Z,2020-07-31T23:59:14.487Z
102,205934,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:51:55.710Z,2020-07-31T23:55:27.897Z
103,205935,continuous,read_article,5f0e6cd079c7430026c5c34f,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:52:27.082Z,2020-07-31T23:53:33.537Z
104,205936,continuous,read_article,5f199e2bc8aa510027538e6d,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:53:51.827Z,2020-07-31T23:54:43.952Z
105,205937,continuous,read_article,5f1e7091c8aa51002753905c,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:54:50.421Z,2020-07-31T23:55:26.056Z
106,205938,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:55:27.896Z,2020-07-31T23:57:01.203Z
107,205939,continuous,view_tab_activity,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:57:01.203Z,2020-07-31T23:57:03.033Z
108,205940,continuous,view_tab_chat,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:57:03.033Z,2020-07-31T23:57:08.008Z
109,205941,continuous,view_tab_activity,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:57:08.008Z,2020-07-31T23:57:12.067Z
110,205942,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:57:12.067Z,2020-07-31T23:57:25.743Z
111,205943,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:57:25.743Z,2020-07-31T23:59:14.487Z
112,205944,continuous,read_article,5f19c436ceaedb00278b6a16,ObjectId(5f24aad5f6129800278fd3f0),2020-07-31T23:58:02.598Z,2020-07-31T23:58:44.731Z
113,205945,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:02:41.229Z,2020-08-01T00:12:27.067Z
114,205946,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:02:41.279Z,2020-08-01T00:02:58.428Z
115,205947,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:02:58.427Z,2020-08-01T00:03:03.526Z
116,205948,continuous,view_tab_activity,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:03:03.525Z,2020-08-01T00:03:18.306Z
117,205949,discrete,view_user,5f24aad5f6129800278fd3f0,ObjectId(5f24aad5f6129800278fd3f0),,
118,205950,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:03:18.305Z,2020-08-01T00:06:41.276Z
119,205951,continuous,read_article,5f10e2a659b44e00265e3e8e,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:04:03.180Z,2020-08-01T00:04:33.163Z
120,205952,discrete,view_user,5f0ded9453030f00279f5d63,ObjectId(5f24aad5f6129800278fd3f0),,
121,205953,continuous,read_article,5f16f8fa00df460026e09784,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:04:48.370Z,2020-08-01T00:05:04.330Z
122,205954,continuous,read_article,5f14873e1068b60027fa2f52,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:05:19.967Z,2020-08-01T00:06:10.857Z
123,205955,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:06:41.276Z,2020-08-01T00:12:27.067Z
124,205956,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
125,205957,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
126,205958,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
127,205959,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
128,205960,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
129,205961,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
130,205962,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
131,205963,discrete,swipe_user_post,5ec1110e98d5b80026f3367f,ObjectId(5f24aad5f6129800278fd3f0),,
132,205964,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f24aad5f6129800278fd3f0),,
133,205965,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f24aad5f6129800278fd3f0),,
134,205966,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f24aad5f6129800278fd3f0),,
135,205967,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f24aad5f6129800278fd3f0),,
136,205968,discrete,swipe_user_post,5f0c7d3e53030f00279f5cbb,ObjectId(5f24aad5f6129800278fd3f0),,
137,205969,discrete,swipe_user_post,5f0c7d3e53030f00279f5cbb,ObjectId(5f24aad5f6129800278fd3f0),,
138,205970,discrete,swipe_user_post,5f0e87a3de92720027ba978a,ObjectId(5f24aad5f6129800278fd3f0),,
139,205971,discrete,swipe_user_post,5f0e87a3de92720027ba978a,ObjectId(5f24aad5f6129800278fd3f0),,
140,205972,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f24aad5f6129800278fd3f0),,
141,205973,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f24aad5f6129800278fd3f0),,
142,205974,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f24aad5f6129800278fd3f0),,
143,205975,discrete,swipe_user_post,5ec309e5b98d6000278c1d58,ObjectId(5f24aad5f6129800278fd3f0),,
144,205976,discrete,swipe_user_post,5ec309e5b98d6000278c1d58,ObjectId(5f24aad5f6129800278fd3f0),,
145,205977,continuous,read_article,5f23ce56e1e3de00279a6045,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:09:23.810Z,2020-08-01T00:10:01.274Z
146,205978,continuous,read_article,5f10e93e0902ce00266ac46c,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:10:05.548Z,2020-08-01T00:10:07.402Z
147,205979,continuous,read_article,5f10e93e0902ce00266ac46c,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:10:12.379Z,2020-08-01T00:10:15.303Z
148,205980,continuous,read_article,5ece546990f7ca00255e4228,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T00:11:00.935Z,2020-08-01T00:12:13.320Z
149,205981,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:30:00.591Z,2020-08-01T08:41:58.597Z
150,205982,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:30:00.658Z,2020-08-01T08:40:09.619Z
151,205983,continuous,read_article,5f234e095b2a540026fb9826,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:30:15.359Z,2020-08-01T08:30:39.129Z
152,205984,continuous,read_article,5f24161bdb9ddf002638259a,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:30:40.833Z,2020-08-01T08:30:51.452Z
153,205985,continuous,read_article,5edb0df7e2e691002770fcbd,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:30:54.921Z,2020-08-01T08:32:20.433Z
154,205986,discrete,click_article_chat_button,5edb0df7e2e691002770fcbd,ObjectId(5f24aad5f6129800278fd3f0),,
155,205987,continuous,read_article,5f0de39f1674c2002618eba3,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:32:26.578Z,2020-08-01T08:32:35.303Z
156,205988,continuous,read_article,5ef34a143fcfba002725a565,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:32:45.195Z,2020-08-01T08:33:31.230Z
157,205989,discrete,view_user,5f24aad5f6129800278fd3f0,ObjectId(5f24aad5f6129800278fd3f0),,
158,205990,continuous,read_article,5f1e7091c8aa51002753905c,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:34:46.908Z,2020-08-01T08:36:50.130Z
159,205991,continuous,read_article,5ef869e863a3e8002600e9e7,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:37:03.680Z,2020-08-01T08:39:51.104Z
160,205992,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:40:09.619Z,2020-08-01T08:41:04.885Z
161,205993,continuous,view_tab_chat,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:41:04.885Z,2020-08-01T08:41:06.503Z
162,205994,continuous,view_tab_activity,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:41:06.503Z,2020-08-01T08:41:07.233Z
163,205995,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:41:07.233Z,2020-08-01T08:41:58.597Z
164,205996,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:43:09.689Z,2020-08-01T08:43:15.302Z
165,205997,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:47:30.905Z,2020-08-01T08:52:46.841Z
166,205998,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:47:30.982Z,2020-08-01T08:48:24.829Z
167,205999,continuous,view_tab_portal,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:48:24.829Z,2020-08-01T08:49:19.868Z
168,206000,continuous,view_tab_chat,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:49:19.868Z,2020-08-01T08:49:24.919Z
169,206001,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T08:49:24.919Z,2020-08-01T08:52:46.841Z
170,206002,discrete,view_user,5f24aad5f6129800278fd3f0,ObjectId(5f24aad5f6129800278fd3f0),,
171,206003,discrete,view_user,5f24aad5f6129800278fd3f0,ObjectId(5f24aad5f6129800278fd3f0),,
172,206004,continuous,connection,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T09:01:39.836Z,2020-08-01T09:03:35.388Z
173,206005,continuous,view_tab_discover,,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T09:01:39.893Z,2020-08-01T09:03:35.388Z
174,206006,continuous,read_article,5f23ce56e1e3de00279a6045,ObjectId(5f24aad5f6129800278fd3f0),2020-08-01T09:01:45.898Z,2020-08-01T09:03:25.064Z
175,206007,continuous,connection,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:53:18.616Z,2020-08-01T03:53:23.629Z
176,206008,continuous,connection,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:53:25.537Z,2020-08-01T03:53:39.283Z
177,206009,continuous,connection,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:53:43.689Z,2020-08-01T03:57:48.666Z
178,206010,continuous,view_tab_discover,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:55:21.979Z,2020-08-01T03:55:41.826Z
179,206011,continuous,view_tab_portal,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:55:41.825Z,2020-08-01T03:56:15.689Z
180,206012,discrete,view_user,5f1506a2de92720027ba994d,ObjectId(5f24e72bd86cda002712e189),,
181,206013,continuous,view_tab_activity,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:56:15.688Z,2020-08-01T03:56:17.524Z
182,206014,continuous,view_tab_discover,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:56:17.524Z,2020-08-01T03:56:17.969Z
183,206015,continuous,view_tab_portal,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:56:17.968Z,2020-08-01T03:56:25.768Z
184,206016,continuous,view_tab_discover,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:56:25.768Z,2020-08-01T03:57:30.249Z
185,206017,continuous,view_tab_activity,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:57:30.249Z,2020-08-01T03:57:31.479Z
186,206018,continuous,view_tab_chat,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:57:31.478Z,2020-08-01T03:57:34.326Z
187,206019,continuous,view_tab_activity,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:57:34.326Z,2020-08-01T03:57:38.380Z
188,206020,continuous,view_tab_discover,,ObjectId(5f24e72bd86cda002712e189),2020-08-01T03:57:38.379Z,2020-08-01T03:57:48.666Z
189,206021,continuous,connection,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:16:43.520Z,2020-08-02T07:17:22.747Z
190,206022,continuous,connection,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:17:24.228Z,2020-08-02T07:17:48.366Z
191,206023,continuous,connection,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:17:51.904Z,2020-08-02T07:22:23.745Z
192,206024,continuous,view_tab_discover,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:19:53.616Z,2020-08-02T07:20:06.337Z
193,206025,continuous,view_tab_portal,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:20:06.337Z,2020-08-02T07:20:38.781Z
194,206026,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f266858d86cda002712e18e),,
195,206027,discrete,swipe_user_post,5f0e8737f6129800278fc898,ObjectId(5f266858d86cda002712e18e),,
196,206028,discrete,swipe_user_post,5f0e8737f6129800278fc898,ObjectId(5f266858d86cda002712e18e),,
197,206029,discrete,swipe_user_post,5f0e8737f6129800278fc898,ObjectId(5f266858d86cda002712e18e),,
198,206030,discrete,swipe_user_post,5f0e8737f6129800278fc898,ObjectId(5f266858d86cda002712e18e),,
199,206031,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f266858d86cda002712e18e),,
200,206032,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f266858d86cda002712e18e),,
201,206033,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f266858d86cda002712e18e),,
202,206034,continuous,view_tab_discover,,ObjectId(5f266858d86cda002712e18e),2020-08-02T07:20:38.781Z,2020-08-02T07:20:41.098Z
