,index,type,activity,key,fromUser,beginAt,endedAt
57,210957,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:19:58.468Z,2020-08-11T15:22:26.991Z
58,210958,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:26:10.818Z,2020-08-11T15:26:11.115Z
59,210959,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:26:10.858Z,2020-08-11T15:26:11.115Z
60,210960,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:26:13.178Z,2020-08-11T15:26:17.932Z
61,210961,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:26:13.499Z,2020-08-11T15:26:17.932Z
62,210962,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:26:23.667Z,2020-08-11T15:28:13.447Z
63,210963,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:28:51.550Z,2020-08-11T15:28:54.401Z
64,210964,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:29:57.501Z,2020-08-11T15:30:29.692Z
65,210965,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:29:57.527Z,2020-08-11T15:29:58.663Z
66,210966,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:29:58.663Z,2020-08-11T15:30:29.692Z
67,210967,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:32:11.904Z,2020-08-11T15:32:47.034Z
68,210968,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:34:39.442Z,2020-08-11T15:34:58.506Z
69,210969,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:35:41.208Z,2020-08-11T15:36:06.007Z
70,210970,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:37:57.902Z,2020-08-11T15:38:02.264Z
71,210971,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:38:19.621Z,2020-08-11T15:40:55.239Z
72,210972,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:41:19.610Z,2020-08-11T15:41:22.972Z
73,210973,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:41:35.219Z,2020-08-11T15:42:00.587Z
74,210974,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T15:43:30.005Z,2020-08-11T15:43:49.151Z
75,210975,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T17:16:47.771Z,2020-08-11T17:16:48.406Z
76,210976,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T17:16:47.808Z,2020-08-11T17:16:48.406Z
77,210977,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T17:17:26.005Z,2020-08-11T17:18:43.134Z
78,210978,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T17:17:26.409Z,2020-08-11T17:18:43.134Z
79,210979,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T23:11:33.660Z,2020-08-11T23:11:35.229Z
80,210980,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-11T23:11:33.700Z,2020-08-11T23:11:35.229Z
81,210981,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T04:02:19.305Z,2020-08-12T04:02:20.934Z
82,210982,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T04:02:19.429Z,2020-08-12T04:02:20.934Z
83,210983,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T04:06:56.315Z,2020-08-12T04:06:57.259Z
84,210984,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T04:06:56.359Z,2020-08-12T04:06:57.259Z
85,210985,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:08:30.554Z,2020-08-12T05:08:31.603Z
86,210986,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:08:30.603Z,2020-08-12T05:08:31.603Z
87,210987,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:18:40.845Z,2020-08-12T05:18:40.929Z
88,210988,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:18:40.885Z,2020-08-12T05:18:40.929Z
89,210989,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:23:25.440Z,2020-08-12T05:23:28.180Z
90,210990,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T05:23:25.481Z,2020-08-12T05:23:28.180Z
91,210991,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:35:37.562Z,2020-08-12T09:36:17.692Z
92,210992,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:35:37.602Z,2020-08-12T09:35:38.552Z
93,210993,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:35:38.552Z,2020-08-12T09:36:17.692Z
94,210994,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:36:24.178Z,2020-08-12T09:36:34.731Z
95,210995,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:36:24.211Z,2020-08-12T09:36:28.616Z
96,210996,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:36:28.616Z,2020-08-12T09:36:34.731Z
97,210997,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:40:03.926Z,2020-08-12T09:40:08.021Z
98,210998,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:40:03.985Z,2020-08-12T09:40:08.021Z
99,210999,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:43:28.017Z,2020-08-12T09:43:30.367Z
100,211000,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:43:28.046Z,2020-08-12T09:43:30.367Z
101,211001,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:43:36.022Z,2020-08-12T09:43:49.217Z
102,211002,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:43:36.081Z,2020-08-12T09:43:36.436Z
103,211003,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:43:36.436Z,2020-08-12T09:43:49.217Z
104,211004,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:45:31.182Z,2020-08-12T09:45:32.977Z
105,211005,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:45:31.252Z,2020-08-12T09:45:31.367Z
106,211006,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T09:45:31.367Z,2020-08-12T09:45:32.977Z
107,211007,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T12:58:01.766Z,2020-08-12T12:58:21.676Z
108,211008,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T12:58:01.811Z,2020-08-12T12:58:02.836Z
109,211009,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T12:58:02.836Z,2020-08-12T12:58:21.676Z
110,211010,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T12:59:52.404Z,2020-08-12T13:01:16.221Z
111,211011,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T13:01:19.655Z,2020-08-12T13:01:20.650Z
112,211012,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T13:43:17.384Z,2020-08-12T13:43:22.349Z
113,211013,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T13:43:17.449Z,2020-08-12T13:43:18.649Z
114,211014,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T13:43:18.649Z,2020-08-12T13:43:22.349Z
115,211015,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:02:59.743Z,2020-08-12T14:03:00.282Z
116,211016,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:02:59.822Z,2020-08-12T14:03:00.282Z
117,211017,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:06:02.013Z,2020-08-12T14:06:04.921Z
118,211018,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:06:02.071Z,2020-08-12T14:06:02.076Z
119,211019,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:06:02.076Z,2020-08-12T14:06:04.921Z
120,211020,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:08:10.859Z,2020-08-12T14:08:18.901Z
121,211021,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:08:10.921Z,2020-08-12T14:08:18.901Z
122,211022,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:13:42.586Z,2020-08-12T14:13:57.176Z
123,211023,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:13:43.444Z,2020-08-12T14:13:43.444Z
124,211024,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:13:43.444Z,2020-08-12T14:13:57.176Z
125,211025,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:14:53.809Z,2020-08-12T14:15:20.040Z
126,211026,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:14:53.840Z,2020-08-12T14:14:53.841Z
127,211027,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:14:53.841Z,2020-08-12T14:15:20.040Z
128,211028,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:16:03.518Z,2020-08-12T14:16:23.664Z
129,211029,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:16:03.541Z,2020-08-12T14:16:04.009Z
130,211030,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:16:04.009Z,2020-08-12T14:16:23.664Z
131,211031,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:16:27.468Z,2020-08-12T14:18:20.715Z
132,211032,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:18:41.813Z,2020-08-12T14:19:30.520Z
133,211033,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:19:33.375Z,2020-08-12T14:19:37.669Z
134,211034,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:26:57.464Z,2020-08-12T14:27:32.200Z
135,211035,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:27:35.046Z,2020-08-12T14:27:36.688Z
136,211036,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:27:38.280Z,2020-08-12T14:27:39.102Z
137,211037,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:27:39.918Z,2020-08-12T14:27:58.217Z
138,211038,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:28:10.562Z,2020-08-12T14:28:12.349Z
139,211039,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:28:34.089Z,2020-08-12T14:35:12.250Z
140,211040,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:36:04.178Z,2020-08-12T14:38:23.206Z
141,211041,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:39:12.591Z,2020-08-12T14:39:13.577Z
142,211042,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:39:14.937Z,2020-08-12T14:39:43.988Z
143,211043,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:40:13.926Z,2020-08-12T14:40:57.141Z
144,211044,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:41:35.134Z,2020-08-12T14:42:13.000Z
145,211045,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:43:26.669Z,2020-08-12T14:43:47.845Z
146,211046,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:51:06.524Z,2020-08-12T14:55:11.250Z
147,211047,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:55:37.711Z,2020-08-12T14:59:44.987Z
148,211048,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T14:59:57.224Z,2020-08-12T15:00:01.975Z
149,211049,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:00:44.605Z,2020-08-12T15:00:45.933Z
150,211050,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:09:44.994Z,2020-08-12T15:26:29.987Z
151,211051,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:09:45.015Z,2020-08-12T15:09:45.357Z
152,211052,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:09:45.357Z,2020-08-12T15:26:24.539Z
153,211053,continuous,view_tab_portal,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:26:24.539Z,2020-08-12T15:26:24.635Z
154,211054,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:26:24.634Z,2020-08-12T15:26:28.203Z
155,211055,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:26:28.203Z,2020-08-12T15:26:29.987Z
156,211056,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:27:15.517Z,2020-08-12T15:27:22.820Z
157,211057,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:28:37.064Z,2020-08-12T15:29:45.902Z
158,211058,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:29:49.504Z,2020-08-12T15:29:53.947Z
159,211059,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:29:55.995Z,2020-08-12T15:29:56.289Z
160,211060,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:30:21.689Z,2020-08-12T15:30:24.758Z
161,211061,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:31:21.147Z,2020-08-12T15:32:37.547Z
162,211062,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:31:21.170Z,2020-08-12T15:31:22.303Z
163,211063,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:31:22.303Z,2020-08-12T15:32:37.547Z
164,211064,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:33:33.351Z,2020-08-12T15:33:37.960Z
165,211065,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:33:33.365Z,2020-08-12T15:33:33.707Z
166,211066,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:33:33.707Z,2020-08-12T15:33:37.960Z
167,211067,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:33:51.079Z,2020-08-12T15:33:51.937Z
168,211068,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:41:00.707Z,2020-08-12T15:41:27.597Z
169,211069,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:41:00.756Z,2020-08-12T15:41:01.551Z
170,211070,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:41:01.551Z,2020-08-12T15:41:27.597Z
171,211071,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:41:43.921Z,2020-08-12T15:41:44.224Z
172,211072,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:41:47.529Z,2020-08-12T15:42:56.752Z
173,211073,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:43:00.914Z,2020-08-12T15:43:01.194Z
174,211074,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:43:02.571Z,2020-08-12T15:43:41.068Z
175,211075,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:44:22.291Z,2020-08-12T15:45:46.142Z
176,211076,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:44:22.316Z,2020-08-12T15:44:23.042Z
177,211077,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:44:23.042Z,2020-08-12T15:45:46.142Z
178,211078,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:45:47.215Z,2020-08-12T15:45:51.887Z
179,211079,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:45:52.843Z,2020-08-12T15:47:39.555Z
180,211080,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:47:40.953Z,2020-08-12T15:47:44.848Z
181,211081,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:48:59.516Z,2020-08-12T15:49:20.742Z
182,211082,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:48:59.554Z,2020-08-12T15:49:20.742Z
183,211083,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:48:59.554Z,2020-08-12T15:48:59.555Z
184,211084,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:49:22.157Z,2020-08-12T15:49:38.794Z
185,211085,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:50:48.919Z,2020-08-12T15:51:59.202Z
186,211086,continuous,view_tab_discover,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:50:48.960Z,2020-08-12T15:50:48.961Z
187,211087,continuous,view_tab_chat,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:50:48.961Z,2020-08-12T15:51:59.202Z
188,211088,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T15:55:21.513Z,2020-08-12T15:56:20.417Z
189,211089,continuous,connection,,ObjectId(5f28aacb2f17cc00266aaea8),2020-08-12T16:00:25.119Z,2020-08-12T16:00:27.240Z
