,index,type,activity,key,fromUser,beginAt,endedAt
33,214931,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T11:08:05.891Z,2020-08-08T11:08:07.287Z
34,214932,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T11:08:05.950Z,2020-08-08T11:08:05.956Z
35,214933,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T11:08:05.955Z,2020-08-08T11:08:07.287Z
36,214934,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T15:47:46.613Z,2020-08-08T15:47:50.770Z
37,214935,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T15:47:46.689Z,2020-08-08T15:47:47.153Z
38,214936,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T15:47:47.152Z,2020-08-08T15:47:50.770Z
39,214937,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T16:06:42.650Z,2020-08-08T16:07:07.005Z
40,214938,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T16:06:42.704Z,2020-08-08T16:06:43.095Z
41,214939,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T16:06:43.094Z,2020-08-08T16:07:07.005Z
42,214940,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-08T16:41:22.866Z,2020-08-08T16:41:24.012Z
43,214941,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:19:13.425Z,2020-08-09T10:19:40.331Z
44,214942,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:19:13.504Z,2020-08-09T10:19:30.287Z
45,214943,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:19:30.287Z,2020-08-09T10:19:40.331Z
46,214944,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:31:25.415Z,2020-08-09T10:31:26.258Z
47,214945,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:31:25.469Z,2020-08-09T10:31:25.480Z
48,214946,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T10:31:25.479Z,2020-08-09T10:31:26.258Z
49,214947,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T11:58:41.778Z,2020-08-09T12:01:20.776Z
50,214948,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T11:58:41.847Z,2020-08-09T12:01:20.776Z
51,214949,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:01:21.319Z,2020-08-09T12:01:40.426Z
52,214950,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:01:22.186Z,2020-08-09T12:01:40.426Z
53,214951,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:02:43.464Z,2020-08-09T12:09:06.502Z
54,214952,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:14:28.995Z,2020-08-09T12:15:24.115Z
55,214953,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:15:28.482Z,2020-08-09T12:15:58.481Z
56,214954,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:15:59.965Z,2020-08-09T12:16:29.966Z
57,214955,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:16:31.009Z,2020-08-09T12:17:01.009Z
58,214956,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T12:17:02.318Z,2020-08-09T12:20:57.677Z
59,214957,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T14:50:03.454Z,2020-08-09T14:50:05.179Z
60,214958,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T14:50:03.563Z,2020-08-09T14:50:03.564Z
61,214959,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T14:50:03.564Z,2020-08-09T14:50:05.179Z
62,214960,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T20:56:16.424Z,2020-08-09T20:56:16.826Z
63,214961,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-09T20:56:16.494Z,2020-08-09T20:56:16.826Z
64,214962,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T09:52:59.208Z,2020-08-10T09:53:32.697Z
65,214963,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T09:52:59.299Z,2020-08-10T09:52:59.411Z
66,214964,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T09:52:59.411Z,2020-08-10T09:53:32.697Z
67,214965,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T09:54:33.308Z,2020-08-10T09:54:34.145Z
68,214966,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:02:40.504Z,2020-08-10T10:05:04.899Z
69,214967,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:16:00.050Z,2020-08-10T10:16:30.098Z
70,214968,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:16:00.098Z,2020-08-10T10:16:30.098Z
71,214969,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:16:31.645Z,2020-08-10T10:17:01.644Z
72,214970,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:17:03.160Z,2020-08-10T10:17:33.160Z
73,214971,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:17:46.111Z,2020-08-10T10:18:16.111Z
74,214972,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:18:27.663Z,2020-08-10T10:18:57.661Z
75,214973,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:19:04.199Z,2020-08-10T10:19:34.199Z
76,214974,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:19:38.939Z,2020-08-10T10:20:08.937Z
77,214975,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:20:15.709Z,2020-08-10T10:20:45.710Z
78,214976,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:21:05.716Z,2020-08-10T10:21:35.718Z
79,214977,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:24:02.086Z,2020-08-10T10:24:32.087Z
80,214978,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:25:00.774Z,2020-08-10T10:25:30.774Z
81,214979,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:25:54.449Z,2020-08-10T10:26:05.774Z
82,214980,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:25:55.374Z,2020-08-10T10:26:05.774Z
83,214981,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:28:06.838Z,2020-08-10T10:28:07.348Z
84,214982,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:48:41.466Z,2020-08-10T10:48:41.922Z
85,214983,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T10:48:59.918Z,2020-08-10T10:49:16.398Z
86,214984,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T11:31:22.350Z,2020-08-10T11:31:22.903Z
87,214985,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:32:57.154Z,2020-08-10T12:33:01.714Z
88,214986,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:32:57.209Z,2020-08-10T12:32:57.213Z
89,214987,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:32:57.213Z,2020-08-10T12:33:01.714Z
90,214988,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:33:16.535Z,2020-08-10T12:33:16.906Z
91,214989,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:33:51.343Z,2020-08-10T12:33:51.844Z
92,214990,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T12:40:59.765Z,2020-08-10T12:41:00.190Z
93,214991,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T13:18:52.003Z,2020-08-10T13:18:59.422Z
94,214992,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T13:19:27.054Z,2020-08-10T13:19:34.772Z
95,214993,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T13:29:10.577Z,2020-08-10T13:29:18.701Z
96,214994,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-10T13:40:24.711Z,2020-08-10T13:40:26.871Z
97,214995,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T11:46:24.250Z,2020-08-11T11:46:52.265Z
98,214996,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T11:46:24.304Z,2020-08-11T11:46:52.265Z
99,214997,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T11:46:24.304Z,2020-08-11T11:46:52.265Z
100,214998,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T12:20:19.002Z,2020-08-11T12:20:36.462Z
101,214999,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T12:20:39.789Z,2020-08-11T12:20:42.045Z
102,215000,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T12:35:23.286Z,2020-08-11T12:36:07.451Z
103,215001,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T12:44:55.432Z,2020-08-11T12:44:56.121Z
104,215002,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T17:48:10.597Z,2020-08-11T17:48:17.488Z
105,215003,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T17:48:10.682Z,2020-08-11T17:48:14.147Z
106,215004,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T17:48:14.147Z,2020-08-11T17:48:17.488Z
107,215005,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T17:48:22.126Z,2020-08-11T17:48:22.685Z
108,215006,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-11T17:48:24.687Z,2020-08-11T17:48:25.737Z
109,215007,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-12T06:42:13.261Z,2020-08-12T06:42:22.037Z
110,215008,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-12T06:42:13.315Z,2020-08-12T06:42:18.958Z
111,215009,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-12T06:42:18.957Z,2020-08-12T06:42:22.037Z
112,215010,continuous,connection,,ObjectId(5f2a79da045f560026fe9198),2020-08-13T05:18:15.590Z,2020-08-13T05:18:16.603Z
113,215011,continuous,view_tab_discover,,ObjectId(5f2a79da045f560026fe9198),2020-08-13T05:18:15.626Z,2020-08-13T05:18:15.626Z
114,215012,continuous,view_tab_chat,,ObjectId(5f2a79da045f560026fe9198),2020-08-13T05:18:15.626Z,2020-08-13T05:18:16.603Z
115,215013,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T12:54:32.298Z,2020-08-05T12:55:24.982Z
116,215014,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T12:55:29.771Z,2020-08-05T12:55:58.080Z
117,215015,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T12:56:02.359Z,2020-08-05T12:56:31.759Z
118,215016,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T12:56:34.164Z,2020-08-05T13:05:09.139Z
119,215017,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:01:39.611Z,2020-08-05T13:02:25.429Z
120,215018,continuous,view_tab_activity,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:02:25.428Z,2020-08-05T13:02:31.341Z
121,215019,continuous,view_tab_chat,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:02:31.341Z,2020-08-05T13:02:37.286Z
122,215020,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:02:37.285Z,2020-08-05T13:05:09.139Z
123,215021,discrete,view_user,5f112551de92720027ba98d5,ObjectId(5f2aabd9045f560026fe91a0),,
124,215022,discrete,view_user,5f2aabd9045f560026fe91a0,ObjectId(5f2aabd9045f560026fe91a0),,
125,215023,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:08:14.974Z,2020-08-05T13:10:22.232Z
126,215024,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:16:55.825Z,2020-08-05T13:23:26.262Z
127,215025,discrete,view_user,5ede3def849dcc00272f330e,ObjectId(5f2aabd9045f560026fe91a0),,
128,215026,discrete,view_user,5f112551de92720027ba98d5,ObjectId(5f2aabd9045f560026fe91a0),,
129,215027,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:23:09.721Z,2020-08-05T13:23:26.262Z
130,215028,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T13:23:35.987Z,2020-08-05T13:23:37.767Z
131,215029,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:31:56.055Z,2020-08-05T16:33:06.264Z
132,215030,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:31:56.225Z,2020-08-05T16:32:00.446Z
133,215031,continuous,view_tab_chat,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:32:00.446Z,2020-08-05T16:32:06.043Z
134,215032,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:32:06.043Z,2020-08-05T16:32:17.425Z
135,215033,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:32:17.425Z,2020-08-05T16:32:46.648Z
136,215034,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-05T16:32:46.648Z,2020-08-05T16:33:06.264Z
137,215035,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T05:47:55.492Z,2020-08-06T05:48:48.187Z
138,215036,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T05:47:55.579Z,2020-08-06T05:47:59.304Z
139,215037,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T05:47:59.303Z,2020-08-06T05:48:48.187Z
140,215038,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T05:48:57.396Z,2020-08-06T05:49:50.365Z
141,215039,discrete,view_user,5f2aabd9045f560026fe91a0,ObjectId(5f2aabd9045f560026fe91a0),,
142,215040,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T16:14:50.787Z,2020-08-06T16:15:36.403Z
143,215041,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T16:14:50.854Z,2020-08-06T16:14:52.204Z
144,215042,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-06T16:14:52.203Z,2020-08-06T16:15:36.403Z
145,215043,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T04:39:28.566Z,2020-08-08T04:50:54.414Z
146,215044,continuous,view_tab_discover,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T04:39:28.625Z,2020-08-08T04:39:30.241Z
147,215045,continuous,view_tab_activity,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T04:39:30.240Z,2020-08-08T04:39:30.894Z
148,215046,continuous,view_tab_portal,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T04:39:30.894Z,2020-08-08T04:50:54.414Z
149,215047,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
150,215048,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
151,215049,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
152,215050,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
153,215051,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
154,215052,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
155,215053,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
156,215054,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
157,215055,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
158,215056,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
159,215057,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
160,215058,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
161,215059,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
162,215060,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
163,215061,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
164,215062,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
165,215063,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
166,215064,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
167,215065,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
168,215066,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
169,215067,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
170,215068,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
171,215069,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
172,215070,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
173,215071,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
174,215072,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
175,215073,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
176,215074,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
177,215075,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
178,215076,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
179,215077,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
180,215078,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
181,215079,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
182,215080,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
183,215081,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
184,215082,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
185,215083,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
186,215084,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
187,215085,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
188,215086,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
189,215087,continuous,read_article,5ee08bce57be470026fc7deb,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T04:49:48.515Z,2020-08-08T04:49:56.733Z
190,215088,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
191,215089,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
192,215090,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
193,215091,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
194,215092,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
195,215093,continuous,connection,,ObjectId(5f2aabd9045f560026fe91a0),2020-08-08T05:10:52.859Z,2020-08-08T05:12:32.675Z
196,215094,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
197,215095,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
198,215096,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
199,215097,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
200,215098,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
201,215099,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
202,215100,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
203,215101,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
204,215102,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
205,215103,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
206,215104,discrete,swipe_user_post,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
207,215105,discrete,view_user,5eb9c8d89435d00026d49af8,ObjectId(5f2aabd9045f560026fe91a0),,
